area,area_label,area_full,co_prova,cor,pos_area,co_posicao,co_item,habilidade,tp_lingua,lingua_label,anulado,motivo_anulacao,gab,pct_acerto,A,B,C,p_modelo_theta0,dif_xtri,total,categoria,categoria_ordem,discriminacao
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,6,141,96778,H28,,,False,,B,16.62,3.12993,1.8995,0.08299,0.08302740556182203,88.78621863848157,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,7,142,60344,H4,,,False,,C,45.52,1.84431,0.87782,0.13438,0.18628218522750717,71.95965796021203,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,8,143,95625,H17,,,False,,A,49.61,1.20166,0.77428,0.16195,0.3048815737352781,62.81919770720692,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,9,144,49136,H7,,,False,,D,19.35,1.41236,2.97953,0.14906,0.14972476134854026,83.4953905123449,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,10,145,117764,H20,,,False,,D,63.6,1.4441,-0.18872,0.19786,0.6902112818378506,32.876266680539715,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,11,146,153134,H3,,,False,,B,52.57,1.25353,0.84993,0.21314,0.32368828622138845,60.56076139560975,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,12,147,86942,H9,,,False,,C,36.66,1.01265,2.90829,0.31125,0.31582941610377835,66.64008795325441,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,13,148,141568,H18,,,False,,E,9.12,3.46557,2.92476,0.07945,0.0794500302455471,91.64374803403943,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,14,149,63293,H5,,,False,,C,34.38,1.7134,1.91607,0.24889,0.25170989701955193,71.60585669372912,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,15,150,38222,H27,,,False,,C,41.59,1.5176,0.98928,0.20278,0.26039874446477435,68.51758160978967,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,16,151,88952,H22,,,False,,A,19.38,2.27648,2.43408,0.15585,0.1559184481037809,83.08230087325424,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,17,152,83162,H26,,,False,,C,34.95,1.55368,1.18413,0.18289,0.21719506702466196,73.64982064339696,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,18,153,50210,H24,,,False,,E,39.14,2.4952,0.97163,0.106,0.12026939074214364,78.48348960176067,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,19,154,125926,H11,,,False,,C,35.68,1.87604,1.07428,0.14024,0.16731179579551184,76.63673327329174,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,20,155,49227,H29,,,False,,D,29.71,1.25608,1.96379,0.24858,0.2597544560518531,72.71746035662954,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,21,156,63713,H30,,,False,,E,25.28,2.59281,1.73411,0.09568,0.09611306567264817,84.90465073127787,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,22,157,84096,H2,,,False,,B,25.96,0.94228,2.28567,0.11961,0.14166704746733086,81.7056419146235,3176917.0,Difícil,2,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,23,158,15396,H11,,,False,,E,26.8,2.36212,1.38945,0.08082,0.08427642069363694,85.1420326549136,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,24,159,117625,H19,,,False,,C,41.71,2.7122,1.24373,0.27269,0.27503341648736224,67.52432792832145,3176917.0,Fácil,0,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,25,160,117856,H18,,,False,,C,32.49,2.16927,1.82953,0.22624,0.22714775765001882,73.86389575274877,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,26,161,41895,H12,,,False,,D,44.9,1.45957,1.3946,0.2655,0.28787351288423,65.57322166252504,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,27,162,96852,H25,,,False,,B,59.52,1.55357,0.3164,0.23751,0.46812895961256473,48.73961762518329,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,28,163,28216,H8,,,False,,A,33.53,1.10653,1.83497,0.18515,0.2101791766865014,74.6028535153774,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,29,164,95816,H19,,,False,,E,15.01,0.9255,4.23744,0.12086,0.12197705583075065,86.8179913710012,3176917.0,Muito difícil,3,A-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,30,165,141518,H6,,,False,,A,31.92,2.02129,1.26856,0.1775,0.18788769205228,76.6153000166018,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,31,166,83575,H23,,,False,,B,25.18,2.38253,2.46253,0.18571,0.18574794119761634,79.11338382215493,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,32,167,111422,H13,,,False,,A,23.24,1.88957,2.16503,0.17038,0.17117085177907831,80.73989463435991,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,33,168,31350,H21,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,34,169,27847,H3,,,False,,C,14.98,1.7861,3.4637,0.09228,0.0923045715532307,88.75720284904001,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,35,170,28587,H16,,,False,,C,41.05,1.69872,1.05549,0.16885,0.20650184155034113,72.20988029922782,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,36,171,44510,H12,,,False,,B,30.32,3.04149,2.37391,0.30057,0.3005732662297325,69.8507376950674,3176917.0,Médio,1,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,37,172,8460,H29,,,False,,E,13.95,1.92684,2.8078,0.08127,0.08136306870236779,89.82890053434609,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,38,173,126023,H10,,,False,,A,45.32,1.6235,0.45598,0.1784,0.3601669372476156,60.727149078904986,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,39,174,84405,H2,,,False,,D,17.94,2.5667,2.27494,0.13245,0.1324923907049652,85.10899460417725,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,40,175,44306,H25,,,False,,D,28.46,3.86308,1.72136,0.21606,0.21606965521407892,75.99447241108487,3176917.0,Difícil,2,A+
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,41,176,63313,H4,,,False,,E,49.28,1.42101,0.31713,0.01503,0.32758477031080896,61.45898992979741,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,42,177,111673,H14,,,False,,B,33.8,2.2167,2.02265,0.27721,0.27756362979626487,70.12836406324277,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,43,178,141562,H9,,,False,,E,13.25,2.33222,2.57378,0.10579,0.10582308906601073,88.48399921070931,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,44,179,97593,H22,,,True,Problema de convergência,A,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1473,VERDE,45,180,111771,H15,,,False,,A,17.94,2.15434,2.18988,0.10351,0.10380463737773164,86.97369857044744,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,1,136,95625,H17,,,False,,A,49.61,1.20166,0.77428,0.16195,0.3048815737352781,62.81919770720692,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,2,137,49136,H7,,,False,,D,19.35,1.41236,2.97953,0.14906,0.14972476134854026,83.4953905123449,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,3,138,117764,H20,,,False,,D,63.6,1.4441,-0.18872,0.19786,0.6902112818378506,32.876266680539715,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,4,139,153134,H3,,,False,,B,52.57,1.25353,0.84993,0.21314,0.32368828622138845,60.56076139560975,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,5,140,96778,H28,,,False,,B,16.62,3.12993,1.8995,0.08299,0.08302740556182203,88.78621863848157,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,6,141,60344,H4,,,False,,C,45.52,1.84431,0.87782,0.13438,0.18628218522750717,71.95965796021203,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,7,142,125905,H6,,,False,,E,29.77,2.19978,1.77865,0.17051,0.17158040170403568,78.42777388923767,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,8,143,86942,H9,,,False,,C,36.66,1.01265,2.90829,0.31125,0.31582941610377835,66.64008795325441,3176917.0,Fácil,0,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,9,144,141568,H18,,,False,,E,9.12,3.46557,2.92476,0.07945,0.0794500302455471,91.64374803403943,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,10,145,63293,H5,,,False,,C,34.38,1.7134,1.91607,0.24889,0.25170989701955193,71.60585669372912,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,11,146,38222,H27,,,False,,C,41.59,1.5176,0.98928,0.20278,0.26039874446477435,68.51758160978967,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,12,147,16540,H8,,,False,,B,28.95,2.35807,2.35402,0.24099,0.2410505267722446,74.1992157598041,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,13,148,31953,H16,,,False,,D,38.67,2.05503,1.52998,0.26701,0.27049096167381503,68.88358749120202,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,14,149,96979,H1,,,False,,D,61.48,1.5765,0.09067,0.17135,0.5355807441698017,43.66925162896289,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,15,150,16995,H28,,,False,,D,23.54,2.02208,2.22726,0.16081,0.16120680026350423,81.28255798287223,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,16,151,50210,H24,,,False,,E,39.14,2.4952,0.97163,0.106,0.12026939074214364,78.48348960176067,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,17,152,125926,H11,,,False,,C,35.68,1.87604,1.07428,0.14024,0.16731179579551184,76.63673327329174,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,18,153,88952,H22,,,False,,A,19.38,2.27648,2.43408,0.15585,0.1559184481037809,83.08230087325424,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,19,154,83162,H26,,,False,,C,34.95,1.55368,1.18413,0.18289,0.21719506702466196,73.64982064339696,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,20,155,95816,H19,,,False,,E,15.01,0.9255,4.23744,0.12086,0.12197705583075065,86.8179913710012,3176917.0,Muito difícil,3,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,21,156,141518,H6,,,False,,A,31.92,2.02129,1.26856,0.1775,0.18788769205228,76.6153000166018,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,22,157,83575,H23,,,False,,B,25.18,2.38253,2.46253,0.18571,0.18574794119761634,79.11338382215493,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,23,158,49227,H29,,,False,,D,29.71,1.25608,1.96379,0.24858,0.2597544560518531,72.71746035662954,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,24,159,63713,H30,,,False,,E,25.28,2.59281,1.73411,0.09568,0.09611306567264817,84.90465073127787,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,25,160,84096,H2,,,False,,B,25.96,0.94228,2.28567,0.11961,0.14166704746733086,81.7056419146235,3176917.0,Difícil,2,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,26,161,15396,H11,,,False,,E,26.8,2.36212,1.38945,0.08082,0.08427642069363694,85.1420326549136,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,27,162,117625,H19,,,False,,C,41.71,2.7122,1.24373,0.27269,0.27503341648736224,67.52432792832145,3176917.0,Fácil,0,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,28,163,117856,H18,,,False,,C,32.49,2.16927,1.82953,0.22624,0.22714775765001882,73.86389575274877,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,29,164,41895,H12,,,False,,D,44.9,1.45957,1.3946,0.2655,0.28787351288423,65.57322166252504,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,30,165,96852,H25,,,False,,B,59.52,1.55357,0.3164,0.23751,0.46812895961256473,48.73961762518329,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,31,166,28216,H8,,,False,,A,33.53,1.10653,1.83497,0.18515,0.2101791766865014,74.6028535153774,3176917.0,Médio,1,A-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,32,167,111673,H14,,,False,,B,33.8,2.2167,2.02265,0.27721,0.27756362979626487,70.12836406324277,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,33,168,141562,H9,,,False,,E,13.25,2.33222,2.57378,0.10579,0.10582308906601073,88.48399921070931,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,34,169,97593,H22,,,True,Problema de convergência,A,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,35,170,111771,H15,,,False,,A,17.94,2.15434,2.18988,0.10351,0.10380463737773164,86.97369857044744,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,36,171,111422,H13,,,False,,A,23.24,1.88957,2.16503,0.17038,0.17117085177907831,80.73989463435991,3176917.0,Difícil,2,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,37,172,31350,H21,,,True,Previamente exposto,X,,,,,,,,Anulada,-1,-
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,38,173,27847,H3,,,False,,C,14.98,1.7861,3.4637,0.09228,0.0923045715532307,88.75720284904001,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,39,174,28587,H16,,,False,,C,41.05,1.69872,1.05549,0.16885,0.20650184155034113,72.20988029922782,3176917.0,Médio,1,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,40,175,44510,H12,,,False,,B,30.32,3.04149,2.37391,0.30057,0.3005732662297325,69.8507376950674,3176917.0,Médio,1,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,41,176,8460,H29,,,False,,E,13.95,1.92684,2.8078,0.08127,0.08136306870236779,89.82890053434609,3176917.0,Muito difícil,3,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,42,177,126023,H10,,,False,,A,45.32,1.6235,0.45598,0.1784,0.3601669372476156,60.727149078904986,3176917.0,Fácil,0,A
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,43,178,84405,H2,,,False,,D,17.94,2.5667,2.27494,0.13245,0.1324923907049652,85.10899460417725,3176917.0,Muito difícil,3,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,44,179,44306,H25,,,False,,D,28.46,3.86308,1.72136,0.21606,0.21606965521407892,75.99447241108487,3176917.0,Difícil,2,A+
MT,Matemática,Matemática e suas Tecnologias,1474,CINZA,45,180,63313,H4,,,False,,E,49.28,1.42101,0.31713,0.01503,0.32758477031080896,61.45898992979741,3176917.0,Fácil,0,A
